ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
1006,21,293,question,preference,788.4392214000691,788.684664899949,,0.24525179993361235
1006,21,294,fixation,fixation.png,788.6944669999648,789.7249151999131,1.030448199948296,
1006,22,295,product,leather notebook.png,789.742853899952,793.7511616998818,4.008307799929753,
1006,22,296,fixation,fixation.png,793.760802899953,795.0072349000257,1.246432000072673,
1006,22,297,info,leather notebook_03.png,795.0266545000486,802.0316862000618,7.005031700013205,
1006,22,298,fixation,fixation.png,802.0432468999643,803.2970145000145,1.253767600050196,
1006,22,299,question,credibility_general,804.7930507001001,805.8544884000439,,1.061251499922946
1006,22,300,fixation,fixation.png,805.8644487001002,806.6151493000798,0.7507005999796093,
1006,22,301,question,credibility_CON,808.5502927000634,809.3280553999357,,0.7776706998702139
1006,22,302,fixation,fixation.png,809.3377596999053,810.501185900066,1.1634262001607567,
1006,22,303,question,preference,812.464454599889,812.6645460000727,,0.1999925000127405
1006,22,304,fixation,fixation.png,812.6746175999288,813.4550785999745,0.7804610000457615,
1006,22,305,question,credibility_EX,815.857938000001,816.273389799986,,0.4153209999203682
1006,22,306,fixation,fixation.png,816.2832327000797,816.9121942000929,0.6289615000132471,
1006,22,307,question,credibility_PEER,818.7831592999864,819.1012289000209,,0.3179534999653697
1006,22,308,fixation,fixation.png,819.1121696999762,820.102757900022,0.9905882000457495,
1006,23,309,product,organic olive oil.png,820.1276457000058,824.1355983999092,4.007952699903399,
1006,23,310,fixation,fixation.png,824.1490732000675,825.3350708999205,1.1859976998530328,
1006,23,311,info,organic olive oil_01.png,825.3519131999929,832.3563592000864,7.004446000093594,
1006,23,312,fixation,fixation.png,832.3725769999437,833.6030816999264,1.2305046999827027,
1006,23,313,question,credibility_CON,835.6719744999427,836.0720653000753,,0.3999838000163436
1006,23,314,fixation,fixation.png,836.0819864999503,836.7652749998961,0.6832884999457747,
1006,23,315,question,preference,846.9936345999595,847.2633831999265,,0.26963980006985366
1006,23,316,fixation,fixation.png,847.2738900000695,848.2887681000866,1.0148781000170857,
1006,23,317,question,credibility_EX,849.7808038999792,849.9608610998839,,0.17994800000451505
1006,23,318,fixation,fixation.png,849.9712330999319,851.2505763999652,1.2793433000333607,
1006,23,319,question,credibility_PEER,852.4383880998939,852.628437400097,,0.1899421000853181
1006,23,320,fixation,fixation.png,852.63915250008,853.7228671000339,1.0837145999539644,
1006,23,321,question,credibility_general,855.5889202998951,855.7380558000877,,0.14904300007037818
1006,23,322,fixation,fixation.png,855.747896600049,856.6701404000632,0.9222438000142574,
1006,24,323,product,manuka honey.png,856.7081508000847,860.7120689000003,4.003918099915609,
1006,24,324,fixation,fixation.png,860.7241845000535,861.4752239000518,0.7510393999982625,
1006,24,325,info,manuka honey_03.png,861.5037448999938,868.5121432999149,7.008398399921134,
1006,24,326,fixation,fixation.png,868.5241002000403,869.1684351998847,0.6443349998444319,
1006,24,327,question,credibility_PEER,870.8396743000485,871.2108559999615,,0.3710729000158608
1006,24,328,fixation,fixation.png,871.22094810009,872.4561779000796,1.235229799989611,
1006,24,329,question,credibility_CON,875.8726053000428,882.2604745998979,,6.387759999837726
1006,24,330,fixation,fixation.png,882.270235999953,883.2049265999813,0.9346906000282615,
1006,24,331,question,preference,884.9004023999441,885.2109401999041,,0.3104300999548286
1006,24,332,fixation,fixation.png,885.2208970999345,885.8047233000398,0.5838262001052499,
1006,24,333,question,credibility_EX,887.1136312000453,887.6014328999445,,0.4876647999044508
1006,24,334,fixation,fixation.png,887.6117195000406,888.8747908000369,1.263071299996227,
1006,24,335,question,credibility_general,889.6829490999226,890.9034780999646,,1.2204136999789625
1006,24,336,fixation,fixation.png,890.9218003998976,892.0371284999419,1.1153281000442803,
1006,25,337,product,steak 500g.png,892.0607028999366,896.066493100021,4.005790200084448,
1006,25,338,fixation,fixation.png,896.084375299979,897.1065481998958,1.022172899916768,
1006,25,339,info,steak 500g_04.png,897.1255198998842,904.1326109000947,7.007091000210494,
1006,25,340,fixation,fixation.png,904.1512315000873,904.6651163999923,0.5138848999049515,
1006,25,341,question,credibility_CON,908.6688004999887,909.8615417999681,,1.1926098000258207
1006,25,342,fixation,fixation.png,909.873759600101,910.7526527000591,0.8788930999580771,
1006,25,343,question,credibility_EX,912.0243371000979,912.2562047999818,,0.2317273998633027
1006,25,344,fixation,fixation.png,912.2660570999142,913.0166972998995,0.7506401999853551,
1006,25,345,question,credibility_general,914.3587177000009,914.5652946999762,,0.206474999897182
1006,25,346,fixation,fixation.png,914.5746454000473,915.5949528000783,1.0203074000310153,
1006,25,347,question,credibility_PEER,917.0019425998908,917.2354671000503,,0.23342140018939972
1006,25,348,fixation,fixation.png,917.2503206999972,917.8464812000748,0.5961605000775307,
1006,25,349,question,preference,919.3172116000205,919.5561764999293,,0.23881500004790723
1006,25,350,fixation,fixation.png,919.5677690000739,921.0099343999755,1.442165399901569,
1006,26,351,product,egronomics chair seat.png,921.0388905000873,925.0476603000425,4.008769799955189,
1006,26,352,fixation,fixation.png,925.0597319998778,925.6280280998908,0.568296100012958,
